customer_id,age,annual_income,employment_length_years,credit_history_years,credit_score,revolving_limit,credit_utilization,debt_to_income,delinquencies_2y,hard_inquiries_6m,open_accounts,loan_amount,term_months,apr,monthly_payment,purpose,region,defaulted
C105656,65,18922.42,1.7,12.5,570,5613.29,0.366,0.501,4,1,14,3900,36,0.175,139.94,debt_consolidation,Midwest,0
C105657,64,42959.9,14.8,14.3,585,13890.59,0.644,0.314,1,0,11,15100,60,0.184,386.57,debt_consolidation,Midwest,0
C105658,49,41315.88,5.9,4.8,540,3003.27,0.493,0.306,2,1,11,12500,36,0.166,442.93,medical,South,0
C105659,60,67861.15,3.1,11.3,543,7720.33,0.351,0.415,3,2,8,9800,36,0.177,352.84,credit_card,Northeast,0
C105660,27,58138.72,5.0,0.5,455,12579.01,0.789,0.345,1,2,6,13600,36,0.22,519.47,debt_consolidation,South,0
C105661,32,60134.17,5.8,2.0,524,17457.98,0.12,0.504,4,0,5,2800,36,0.172,100.08,home_improvement,South,0
C105662,67,59044.51,4.1,19.0,665,17221.39,0.419,0.386,1,3,13,3800,36,0.109,124.19,home_improvement,Midwest,0
C105663,45,65806.02,0.8,4.0,643,9959.87,0.11,0.387,0,0,9,6900,36,0.115,227.55,debt_consolidation,South,0
C105664,50,87484.3,5.3,10.8,598,19449.31,0.26,0.17,0,0,8,17200,36,0.104,558.5,medical,West,0
C105665,45,70563.95,2.9,0.8,525,21696.14,0.754,0.28,0,2,6,23400,36,0.184,850.8,credit_card,Midwest,0
C105666,31,55589.47,2.5,1.0,539,3484.02,0.209,0.191,2,0,11,9700,36,0.137,330.05,debt_consolidation,South,1
C105667,65,81072.91,4.6,18.1,624,29385.43,0.282,0.091,1,0,10,13500,36,0.089,428.56,small_business,South,0
C105668,61,102386.54,8.5,12.9,630,23163.47,0.344,0.332,2,1,8,16400,60,0.123,367.21,credit_card,Northeast,1
C105669,57,47874.02,4.7,6.6,556,12160.33,0.449,0.236,4,1,12,2100,60,0.148,49.77,debt_consolidation,Northeast,0
C105670,40,62910.67,0.0,8.6,679,4407.4,0.548,0.162,2,1,7,17800,60,0.101,379.03,credit_card,South,0
C105671,55,123154.03,4.1,11.4,682,10742.3,0.352,0.02,1,2,9,37500,60,0.079,758.59,small_business,West,0
C105672,72,35440.98,6.3,15.9,593,7141.32,0.619,0.476,2,2,9,5700,36,0.17,203.26,medical,South,0
C105673,56,175383.23,6.5,7.6,555,60000.0,0.314,0.02,1,3,7,30600,36,0.129,1029.06,medical,Northeast,0
C105674,47,31120.04,5.3,7.2,517,7237.33,0.402,0.685,0,2,10,4700,36,0.206,176.22,home_improvement,South,0
C105675,35,53755.0,2.9,4.6,503,10051.67,0.312,0.387,2,1,5,1100,60,0.17,27.32,small_business,Midwest,0
C105676,49,38543.32,1.0,8.8,575,19614.56,0.795,0.693,1,3,10,10600,36,0.237,414.14,debt_consolidation,Midwest,0
C105677,41,216533.9,6.6,7.3,666,44713.97,0.43,0.02,1,3,8,11800,36,0.085,372.65,home_improvement,West,0
C105678,54,49281.3,7.9,3.5,537,13045.87,0.754,0.631,3,1,5,12500,36,0.233,485.96,debt_consolidation,South,0
C105679,23,49349.35,1.0,0.5,475,3615.77,0.732,0.581,3,2,6,15500,36,0.237,606.04,credit_card,West,1
C105680,31,53009.73,2.5,0.5,494,4833.58,0.769,0.536,5,2,10,15600,36,0.239,610.87,home_improvement,Midwest,1
C105681,63,68509.25,8.0,7.3,570,18089.89,0.243,0.294,4,0,11,16600,36,0.142,568.86,debt_consolidation,West,0
C105682,41,54257.67,6.6,7.1,582,15476.01,0.779,0.284,1,2,5,10200,36,0.185,371.53,debt_consolidation,Northeast,0
C105683,44,60418.75,0.0,7.4,586,18996.32,0.563,0.263,2,4,7,7500,36,0.156,262.06,other,Northeast,1
C105684,50,18000.0,8.9,14.7,528,1865.06,0.851,0.541,5,2,12,3900,60,0.234,110.91,home_improvement,Midwest,1
C105685,44,67075.92,8.8,7.6,641,25278.94,0.157,0.115,0,1,8,11500,36,0.066,353.22,other,Northeast,0
C105686,61,65639.71,2.8,6.9,547,18036.01,0.134,0.3,2,2,6,17400,36,0.132,588.25,debt_consolidation,South,0
C105687,34,115076.84,0.6,4.1,605,34961.08,0.199,0.137,1,1,5,6300,36,0.117,208.29,debt_consolidation,South,0
C105688,61,133535.96,10.7,12.9,658,37001.33,0.295,0.032,1,1,5,14900,36,0.083,469.31,credit_card,Northeast,0
C105689,32,58624.21,0.5,5.9,553,9882.01,0.691,0.395,3,3,5,5700,36,0.19,208.94,debt_consolidation,Northeast,0
C105690,41,101830.87,6.6,8.0,647,12868.59,0.831,0.129,1,3,6,23600,36,0.142,809.28,home_improvement,Northeast,0
C105691,52,35464.22,3.5,7.3,513,6293.65,0.326,0.35,0,1,6,5300,36,0.161,186.59,major_purchase,Midwest,0
C105692,68,99129.35,12.2,8.6,596,17667.01,0.415,0.02,1,3,7,13800,60,0.11,300.27,car,Midwest,0
C105693,33,47442.84,1.8,1.4,494,12784.49,0.471,0.378,4,1,9,3000,36,0.201,111.59,home_improvement,Midwest,0
C105694,52,33879.28,11.3,3.5,450,7513.01,0.716,0.765,4,5,3,4700,36,0.253,187.49,medical,West,0
C105695,24,58692.59,1.9,2.3,507,12016.91,1.0,0.405,2,3,4,17500,60,0.236,499.68,major_purchase,Midwest,0
C105696,25,140421.29,0.0,3.7,587,47903.79,0.947,0.02,4,0,11,22900,36,0.159,803.91,other,West,0
C105697,62,71804.01,11.1,6.7,539,14233.9,0.427,0.536,2,3,8,5900,60,0.187,152.15,debt_consolidation,Midwest,0
C105698,59,148036.04,7.5,4.3,611,32964.21,0.795,0.02,4,0,7,30000,36,0.133,1015.19,major_purchase,Midwest,0
C105699,41,43059.56,4.9,10.0,589,3051.2,0.664,0.351,4,1,10,8800,60,0.17,218.65,small_business,South,0
C105700,54,115665.84,3.7,11.7,638,21845.42,0.433,0.02,1,1,12,30600,60,0.101,651.55,other,South,0
C105701,41,45408.5,0.0,5.8,553,8813.44,0.405,0.347,2,3,9,8800,36,0.151,305.58,home_improvement,West,0
C105702,35,73575.94,0.0,7.0,594,9542.84,0.179,0.072,0,2,6,12200,36,0.103,395.31,home_improvement,Northeast,0
C105703,44,73226.9,3.5,3.3,525,13036.72,0.559,0.135,4,1,5,18300,36,0.173,655.3,debt_consolidation,South,0
C105704,37,93523.03,5.3,4.7,656,21503.43,0.698,0.156,4,2,9,13500,36,0.127,452.94,credit_card,Midwest,0
C105705,65,74611.5,4.6,18.5,541,24763.73,0.7,0.344,0,2,7,13000,60,0.19,336.92,debt_consolidation,South,0
C105706,43,43286.28,8.5,5.0,507,3076.65,0.6,0.46,3,6,2,7200,36,0.21,271.2,debt_consolidation,South,1
C105707,38,105483.66,7.3,9.2,595,11798.41,0.553,0.02,4,2,2,10100,36,0.141,345.76,debt_consolidation,South,0
C105708,49,168476.86,5.9,6.6,667,60000.0,0.264,0.02,0,1,11,34800,60,0.063,678.11,debt_consolidation,Northeast,0
C105709,61,47148.18,7.5,14.5,574,7182.59,0.537,0.547,1,1,5,4600,60,0.179,116.65,debt_consolidation,Midwest,0
C105710,35,23688.97,7.6,1.6,510,11322.66,0.637,0.728,0,1,11,8400,36,0.235,327.21,car,South,0
C105711,71,85542.47,8.9,24.4,637,29297.53,0.5,0.02,2,2,10,26700,36,0.102,863.55,home_improvement,Northeast,0
C105712,46,54176.0,4.3,8.9,540,13671.58,0.464,0.313,1,1,15,18200,60,0.158,440.66,credit_card,South,0
C105713,56,60478.06,3.9,7.9,515,11185.93,0.809,0.202,2,1,14,7600,36,0.18,274.82,debt_consolidation,South,0
C105714,72,88259.83,0.0,12.4,667,9188.92,0.097,0.109,1,1,6,18600,36,0.061,566.77,debt_consolidation,Midwest,0
C105715,44,50570.65,4.5,5.0,501,17820.01,0.5,0.349,0,3,8,16800,36,0.203,626.64,small_business,West,0
C105716,31,56065.39,3.1,3.3,518,19224.39,0.633,0.309,1,1,13,11200,36,0.17,399.24,debt_consolidation,South,0
C105717,61,61517.49,8.4,3.0,585,20848.64,0.608,0.732,3,4,8,22200,36,0.188,811.08,major_purchase,West,0
C105718,21,145875.27,1.2,3.3,624,25684.72,0.353,0.026,0,0,5,23700,36,0.091,754.6,credit_card,South,0
C105719,45,66083.93,2.1,4.1,536,11195.74,0.76,0.31,0,3,12,18800,36,0.183,682.75,debt_consolidation,West,0
C105720,73,32942.6,0.0,16.9,504,7033.6,0.465,0.73,2,2,12,5800,60,0.228,162.89,debt_consolidation,West,1
C105721,43,33671.58,6.0,6.4,421,2206.15,1.0,0.462,3,1,5,10600,36,0.279,437.87,small_business,West,1
C105722,57,70173.01,4.5,11.0,535,20544.6,0.401,0.066,2,2,9,6000,36,0.127,201.38,debt_consolidation,South,0
C105723,49,34924.96,0.0,6.2,512,12441.05,0.596,0.754,2,0,6,7600,36,0.242,299.02,debt_consolidation,South,0
C105724,32,27525.71,5.6,0.5,457,4431.47,0.503,0.58,5,1,6,6300,36,0.246,249.12,debt_consolidation,West,0
C105725,38,92197.41,4.6,5.7,605,14868.24,0.505,0.16,3,0,10,23700,60,0.133,542.67,credit_card,South,0
C105726,49,94713.96,5.7,7.1,611,19175.23,0.371,0.02,0,0,11,24700,36,0.097,793.56,major_purchase,West,0
C105727,26,53085.94,3.8,1.0,489,12072.62,0.679,0.205,2,2,10,18600,36,0.197,688.67,other,South,0
C105728,43,76393.67,2.7,6.6,639,19168.97,0.587,0.436,1,1,8,24000,36,0.14,819.87,debt_consolidation,Midwest,1
C105729,43,72085.59,3.9,8.8,536,17308.78,0.506,0.159,1,0,5,12300,36,0.169,438.11,other,Northeast,0
C105730,66,90533.32,9.7,16.2,620,13840.46,0.696,0.296,5,0,10,6400,60,0.156,154.3,debt_consolidation,South,0
C105731,27,90649.44,0.0,4.2,587,11676.7,0.361,0.26,0,1,9,20400,36,0.148,704.98,debt_consolidation,Northeast,0
C105732,66,18000.0,8.8,13.2,476,2439.85,0.301,0.501,2,2,6,600,36,0.205,22.44,medical,South,0
C105733,43,56946.53,3.9,9.5,577,11567.97,0.454,0.229,4,3,12,9000,60,0.132,205.76,other,West,1
C105734,56,86421.33,2.9,15.9,615,20944.81,0.639,0.101,3,0,9,18700,36,0.124,624.58,car,West,0
C105735,51,51864.58,8.3,14.3,599,17433.7,0.456,0.498,2,0,3,11900,36,0.163,420.24,debt_consolidation,South,0
C105736,37,66307.22,0.0,5.1,522,4492.7,0.37,0.485,1,1,13,12400,36,0.17,441.82,debt_consolidation,South,0
C105737,71,98226.13,4.4,22.7,637,31519.88,0.727,0.284,3,2,10,29000,36,0.15,1005.18,credit_card,Northeast,0
C105738,33,67958.43,3.3,4.8,580,12844.58,0.901,0.257,1,3,5,27500,60,0.18,697.66,debt_consolidation,West,1
C105739,22,148969.7,0.0,0.5,562,45114.6,0.619,0.02,1,1,7,21500,36,0.119,713.44,debt_consolidation,South,0
C105740,61,120811.29,7.3,11.8,637,17803.08,0.05,0.381,1,0,4,21000,60,0.087,432.95,small_business,Northeast,0
C105741,54,60896.58,1.3,10.1,596,12020.97,0.474,0.78,2,2,11,21800,36,0.192,801.14,debt_consolidation,West,0
C105742,69,58291.83,10.8,14.1,534,13317.46,0.828,0.784,3,1,6,9400,36,0.254,375.66,credit_card,South,1
C105743,45,18000.0,6.7,4.5,369,2969.96,0.67,0.537,6,2,7,2500,36,0.283,103.76,major_purchase,Midwest,1
C105744,21,54315.58,1.4,4.0,538,8393.68,0.318,0.69,1,2,4,5100,36,0.188,186.41,credit_card,West,1
C105745,22,30879.4,1.3,2.2,423,6825.2,0.546,0.38,3,0,7,8300,36,0.222,317.92,credit_card,Midwest,1
C105746,44,73410.25,1.3,9.1,583,18410.54,0.645,0.159,1,2,9,27500,60,0.131,626.49,credit_card,Northeast,0
C105747,34,70701.46,0.0,1.4,568,17701.67,0.507,0.384,1,2,10,11800,60,0.175,296.66,small_business,Midwest,1
C105748,70,95307.45,3.3,14.7,602,13666.33,0.305,0.02,0,3,12,30000,60,0.075,601.64,medical,Midwest,0
C105749,27,140127.96,0.1,0.5,489,12365.73,0.808,0.105,1,0,6,40000,60,0.197,1053.83,other,Northeast,0
C105750,68,64067.62,6.0,10.7,655,20401.58,0.717,0.453,5,0,8,19600,36,0.164,692.63,other,West,0
C105751,32,227833.76,3.8,4.9,643,49035.25,0.701,0.02,0,0,10,40000,60,0.104,858.01,debt_consolidation,Midwest,0
C105752,27,73864.74,3.1,2.7,600,9247.52,0.308,0.313,1,1,7,13600,36,0.109,444.42,major_purchase,West,0
C105753,35,31619.32,0.0,1.7,406,2963.81,0.703,0.789,1,2,6,2800,60,0.284,87.84,credit_card,West,1
C105754,28,47715.09,0.6,4.4,514,9905.08,0.422,0.428,4,1,9,6400,36,0.186,233.31,small_business,Northeast,0
C105755,42,52951.51,5.9,5.4,495,15786.2,0.517,0.44,1,2,13,8800,60,0.203,234.5,credit_card,Midwest,0
C105756,38,90022.28,2.0,5.8,590,27517.07,0.559,0.229,2,0,4,9300,36,0.13,313.23,credit_card,Northeast,0
C105757,49,38605.7,3.6,5.6,482,5142.34,0.422,0.51,3,2,7,10600,36,0.213,400.86,car,Northeast,0
C105758,50,55174.48,3.3,6.5,515,12458.95,0.429,0.524,2,1,8,14900,36,0.188,544.58,medical,Midwest,0
C105759,21,59490.41,0.4,2.0,551,6353.87,0.63,0.168,1,3,8,15000,36,0.165,531.12,credit_card,West,0
C105760,27,50801.24,2.8,0.7,497,14737.41,0.679,0.729,2,5,3,18800,60,0.243,544.53,car,West,0
C105761,29,101561.62,2.2,2.3,634,12660.47,0.776,0.02,1,1,2,32500,36,0.127,1090.8,credit_card,West,0
C105762,31,92491.25,1.6,5.5,594,29242.6,0.463,0.02,4,3,6,11500,36,0.113,378.3,debt_consolidation,Northeast,0
C105763,26,123470.12,0.0,2.5,491,18246.62,0.431,0.02,1,0,5,16900,36,0.154,588.75,home_improvement,Northeast,0
C105764,37,54180.63,3.2,5.2,478,12440.08,0.717,0.442,1,1,5,12500,36,0.224,480.12,debt_consolidation,South,0
C105765,50,125936.45,6.0,13.7,716,51782.45,0.487,0.02,0,1,8,7200,36,0.046,214.57,debt_consolidation,Midwest,0
C105766,37,30697.73,0.0,5.7,455,10872.56,0.427,0.534,5,1,5,7900,60,0.245,229.5,debt_consolidation,West,1
C105767,38,30288.74,4.1,1.6,448,8330.63,0.676,0.528,3,5,11,13200,60,0.245,383.38,credit_card,Midwest,1
C105768,46,33341.28,8.0,2.9,458,7042.66,0.684,0.796,4,1,10,7600,36,0.273,311.4,other,Northeast,0
C105769,50,65330.15,2.5,4.2,606,13464.09,0.533,0.606,0,2,9,17700,36,0.172,633.06,credit_card,West,0
C105770,38,125926.1,0.0,5.8,536,17695.5,0.223,0.286,2,3,10,12100,60,0.152,288.85,credit_card,South,0
C105771,32,46675.02,0.0,3.2,553,10924.03,0.467,0.243,1,3,15,6700,36,0.16,235.6,debt_consolidation,South,0
C105772,43,50009.15,0.9,7.3,590,10049.25,0.68,0.617,2,2,8,9400,60,0.21,254.5,car,South,0
C105773,22,57718.48,5.4,6.4,558,10600.74,0.563,0.361,3,4,8,10800,60,0.167,266.4,debt_consolidation,South,0
C105774,47,89071.8,5.1,5.7,605,8852.38,0.581,0.291,0,3,10,30000,36,0.156,1049.14,major_purchase,Northeast,0
C105775,71,49983.52,5.5,22.3,567,17047.49,0.796,0.222,3,4,10,8900,36,0.176,319.79,debt_consolidation,Midwest,0
C105776,42,48473.05,0.7,7.0,479,14844.22,0.707,0.517,2,2,8,6200,36,0.215,235.07,other,Northeast,0
C105777,26,31013.42,0.7,5.0,484,5336.96,0.716,0.531,3,2,9,3800,36,0.237,148.56,debt_consolidation,Midwest,1
C105778,59,47462.53,3.5,12.9,573,14931.46,0.549,0.284,1,2,8,2900,36,0.168,103.06,debt_consolidation,Northeast,0
C105779,27,124212.18,4.5,3.2,594,43579.76,0.532,0.143,2,0,7,33100,60,0.136,763.04,home_improvement,West,0
C105780,31,68333.26,0.0,0.5,558,24184.61,0.617,0.254,3,1,6,26100,60,0.153,625.47,debt_consolidation,Midwest,0
C105781,28,43270.33,0.0,3.6,476,9223.49,0.627,0.378,2,2,9,7400,60,0.226,207.05,debt_consolidation,Northeast,0
C105782,68,128286.55,8.6,12.7,693,40955.06,0.738,0.02,1,2,9,8600,36,0.099,277.01,credit_card,South,0
C105783,73,47111.63,11.4,19.4,571,6689.71,0.575,0.159,3,2,10,15700,36,0.137,534.38,debt_consolidation,South,0
C105784,51,141934.1,4.1,12.7,662,56140.17,0.674,0.02,1,1,14,39600,36,0.08,1240.14,debt_consolidation,South,0
C105785,54,140663.58,6.2,9.3,619,48086.49,0.283,0.02,1,0,5,6500,60,0.091,135.17,debt_consolidation,South,0
C105786,55,67033.58,4.4,15.1,650,8951.79,0.337,0.516,3,1,9,7000,36,0.136,237.95,credit_card,Northeast,0
C105787,53,28508.01,3.0,5.1,459,2214.61,0.647,0.42,3,2,6,700,36,0.211,26.42,car,Northeast,0
C105788,50,228974.95,3.4,15.2,647,29627.5,0.279,0.02,1,1,10,11000,36,0.09,349.63,other,South,0
C105789,74,80430.15,0.0,14.8,670,19112.32,0.526,0.284,4,0,5,5000,36,0.101,161.48,car,South,0
C105790,60,54393.76,7.9,15.4,529,4592.14,0.686,0.253,2,3,4,2900,36,0.184,105.35,other,South,1
C105791,25,109975.5,0.0,3.8,576,33799.42,0.847,0.257,2,2,3,27500,60,0.172,686.98,other,West,0
C105792,42,95645.99,4.4,4.2,562,20606.27,0.462,0.538,1,1,5,25400,36,0.186,925.91,major_purchase,Midwest,0
C105793,73,133673.91,0.0,11.4,651,37411.18,0.387,0.447,1,3,14,10600,60,0.133,242.88,debt_consolidation,South,0
C105794,42,45154.77,3.8,2.7,509,8320.23,0.56,0.451,2,1,7,4200,36,0.196,155.26,car,Midwest,0
C105795,32,77443.42,0.9,1.1,554,21296.33,0.247,0.505,2,2,7,16900,36,0.178,609.41,small_business,West,0
C105796,67,33857.44,7.9,13.3,493,3965.45,0.579,0.548,1,2,9,2300,36,0.228,88.81,debt_consolidation,Midwest,0
C105797,54,93772.46,9.4,12.1,629,31996.38,0.546,0.406,2,1,6,33000,36,0.146,1137.32,other,West,0
C105798,51,64184.86,5.1,10.1,606,16977.73,0.724,0.343,2,4,4,26700,36,0.164,943.46,medical,South,0
C105799,43,75864.01,0.5,6.1,577,14216.16,0.415,0.102,3,1,5,21300,36,0.122,709.73,major_purchase,West,0
C105800,27,59973.03,5.0,1.7,571,5222.29,0.123,0.152,1,1,8,2800,36,0.103,90.78,debt_consolidation,Northeast,0
C105801,41,56618.93,2.4,8.0,589,19838.92,0.276,0.23,2,4,9,5600,36,0.134,189.85,home_improvement,West,0
C105802,44,40320.5,4.9,9.0,525,2396.85,0.539,0.286,2,1,11,10100,36,0.194,372.22,debt_consolidation,Northeast,0
C105803,71,100396.15,7.0,15.8,558,10455.57,0.701,0.054,2,0,13,15700,36,0.16,551.75,debt_consolidation,South,0
C105804,37,147484.71,4.0,3.5,581,28716.67,0.502,0.02,1,0,8,23600,60,0.114,517.88,other,South,1
C105805,29,47857.11,1.1,4.1,537,16499.26,0.706,0.436,2,3,11,14200,60,0.199,375.77,other,South,0
C105806,44,88131.9,5.8,1.8,556,21633.03,0.698,0.02,1,1,12,24900,60,0.149,591.05,other,Midwest,0
C105807,74,82441.44,9.7,23.0,644,24497.99,0.594,0.253,1,2,8,28700,36,0.117,949.26,credit_card,Midwest,0
C105808,47,65290.14,4.3,8.5,579,8937.79,0.587,0.483,4,0,6,4600,60,0.171,114.56,credit_card,South,1
C105809,41,28071.63,6.5,8.0,483,9000.77,0.735,0.434,4,0,6,5800,36,0.209,218.25,small_business,South,1
C105810,57,31769.56,10.2,15.1,563,4245.62,0.313,0.917,3,1,8,9000,36,0.203,336.02,home_improvement,South,0
C105811,56,42302.54,7.3,9.8,563,15729.11,0.737,0.266,3,2,9,15500,36,0.17,552.9,car,Northeast,0
C105812,37,20044.1,0.0,2.8,374,1588.21,0.778,0.714,5,0,10,3800,36,0.289,158.95,other,Midwest,1
C105813,73,141006.24,3.3,8.2,564,31085.13,0.661,0.07,0,1,1,37000,36,0.16,1301.67,debt_consolidation,Midwest,0
C105814,53,79568.96,8.4,12.9,639,32658.14,0.46,0.119,1,1,14,20000,36,0.091,636.86,credit_card,Midwest,0
C105815,24,63937.67,2.6,5.9,608,25610.99,0.153,0.405,1,2,5,12800,36,0.13,431.52,medical,South,0
C105816,43,19487.19,1.1,5.5,378,1017.73,0.344,0.426,3,5,8,1000,36,0.238,39.15,debt_consolidation,Midwest,0
C105817,70,23837.46,2.2,9.7,467,2991.4,0.433,0.406,2,0,6,2200,36,0.209,82.82,debt_consolidation,South,1
C105818,42,64916.35,4.9,5.5,648,18409.93,0.163,0.39,1,2,9,12800,36,0.11,418.83,major_purchase,Northeast,0
C105819,51,192127.03,9.8,5.9,598,14039.33,0.237,0.02,0,0,10,11000,60,0.093,230.1,debt_consolidation,Midwest,0
C105820,54,44262.29,8.3,15.3,647,11902.78,0.561,0.316,2,1,6,14800,36,0.147,510.79,debt_consolidation,Midwest,0
C105821,59,104530.22,6.9,7.8,584,14461.34,0.273,0.212,1,0,10,27900,36,0.127,935.53,small_business,West,0
C105822,68,49920.96,8.9,22.4,557,12154.28,0.589,0.47,5,2,8,12300,36,0.186,448.1,major_purchase,South,0
C105823,29,67005.11,3.7,4.0,533,14521.04,0.675,0.652,3,1,4,21500,36,0.223,824.61,credit_card,Northeast,0
C105824,48,126781.28,5.6,6.5,563,18049.75,0.544,0.02,2,2,11,24500,60,0.155,589.44,car,South,0
C105825,49,53737.65,6.0,7.3,496,13818.99,0.528,0.271,0,3,11,4700,36,0.179,169.75,major_purchase,Midwest,0
C105826,29,44470.66,0.0,5.8,509,8140.27,0.387,0.559,3,2,8,1300,60,0.203,34.64,credit_card,West,0
C105827,57,141787.02,6.2,6.7,616,56654.37,0.404,0.02,2,1,8,24000,60,0.103,513.42,debt_consolidation,South,0
C105828,27,66649.27,3.4,0.5,514,8204.1,0.375,0.632,0,0,10,12300,60,0.21,332.89,debt_consolidation,West,1
C105829,45,118457.01,2.1,8.7,606,42197.63,0.162,0.441,0,4,6,23100,36,0.126,773.67,home_improvement,Midwest,0
C105830,38,44589.59,2.9,8.8,589,19487.07,0.35,0.603,1,2,5,10500,60,0.17,260.72,car,South,0
C105831,29,140901.08,0.4,4.5,629,37462.91,0.293,0.02,0,0,7,21000,36,0.099,677.02,other,South,0
C105832,65,75556.62,5.2,7.3,584,22119.55,0.368,0.249,1,0,12,9600,60,0.126,216.7,debt_consolidation,Midwest,0
C105833,34,82559.6,2.2,4.0,590,10673.18,1.0,0.168,5,2,11,8200,36,0.166,290.89,other,Northeast,0
C105834,34,69880.27,3.1,7.8,532,13993.92,0.595,0.333,1,1,6,24300,36,0.176,873.28,debt_consolidation,West,0
C105835,67,49223.74,7.7,9.3,565,5417.43,0.368,0.851,1,2,11,8100,36,0.196,299.52,other,Northeast,0
C105836,68,64939.87,1.6,10.2,594,18087.58,0.95,0.333,9,1,5,17000,60,0.178,429.57,credit_card,South,1
C105837,22,50956.01,0.0,2.5,502,21447.15,0.923,0.649,4,2,10,3300,36,0.257,132.38,credit_card,South,1
C105838,36,110182.45,7.5,0.5,570,10798.68,0.205,0.398,2,0,5,8100,36,0.129,272.72,debt_consolidation,South,0
C105839,59,58131.39,7.4,9.0,573,10000.4,0.679,0.488,3,2,10,20100,36,0.204,751.06,small_business,South,0
C105840,63,28540.05,9.7,14.6,457,5856.47,0.754,0.455,1,4,12,8800,36,0.25,349.97,small_business,Northeast,1
C105841,74,25808.51,10.4,9.2,535,6497.39,0.822,0.273,1,3,7,5600,36,0.194,206.31,debt_consolidation,West,0
C105842,50,25145.84,6.1,14.3,526,3776.78,0.431,0.31,1,0,8,4300,60,0.187,110.78,major_purchase,Northeast,1
C105843,21,91310.99,0.0,3.3,562,16508.81,0.339,0.02,2,0,19,22700,36,0.111,744.01,home_improvement,West,1
C105844,68,34503.47,9.2,17.1,464,3621.71,0.465,0.479,1,2,9,9300,36,0.218,354.31,debt_consolidation,West,0
C105845,29,76664.17,0.5,4.4,486,6079.53,0.451,0.176,1,0,7,17600,36,0.19,645.28,small_business,South,0
C105846,27,70070.6,0.0,4.6,637,22608.78,0.808,0.093,0,1,9,23100,36,0.137,785.81,home_improvement,Midwest,0
C105847,57,62727.35,3.2,18.2,603,13754.47,0.149,0.677,0,4,9,3000,60,0.149,71.25,credit_card,South,0
C105848,53,82724.03,2.3,7.2,624,14257.5,0.416,0.25,1,5,6,21800,60,0.123,488.0,other,South,0
C105849,24,70913.03,0.0,1.1,514,14255.07,0.587,0.02,2,1,8,15800,36,0.183,573.85,car,Northeast,0
C105850,30,18000.0,4.7,0.5,395,1694.03,1.0,0.657,5,4,14,7600,36,0.299,322.05,car,West,1
C105851,52,54401.59,0.8,8.2,554,14536.6,0.3,0.226,0,2,7,12900,36,0.155,450.12,home_improvement,South,0
C105852,34,82121.02,6.6,5.7,595,16920.85,0.415,0.082,2,1,4,7800,36,0.118,258.38,medical,Midwest,0
C105853,57,160219.19,5.5,4.4,599,37298.04,0.375,0.02,2,1,16,15800,36,0.098,508.38,debt_consolidation,South,0
C105854,43,164340.25,1.2,6.3,578,52012.57,0.936,0.02,6,2,7,32300,60,0.178,816.69,other,South,0
C105855,52,30712.03,6.4,8.7,456,7132.24,0.47,0.338,1,5,7,5700,36,0.223,218.49,debt_consolidation,Northeast,0
C105856,46,53626.23,4.6,7.6,554,10648.44,0.49,0.498,2,0,6,15600,36,0.194,575.18,credit_card,South,0
C105857,40,27468.07,2.9,4.9,390,5055.3,0.578,0.409,1,1,1,10300,60,0.259,307.84,credit_card,South,0
C105858,39,149953.32,0.7,8.6,596,36811.2,0.41,0.02,0,1,11,12300,36,0.113,404.44,debt_consolidation,South,0
C105859,58,113460.89,4.4,10.9,627,38398.58,0.514,0.189,0,0,4,8000,60,0.128,181.19,credit_card,South,0
C105860,48,78823.46,9.7,13.6,638,22845.4,0.663,0.375,3,2,10,6400,36,0.147,221.07,credit_card,South,0
C105861,53,71217.56,5.3,11.6,663,5384.69,0.663,0.763,0,1,6,6400,36,0.184,232.64,debt_consolidation,Midwest,0
C105862,52,138897.24,4.2,11.4,621,32595.1,0.446,0.02,0,0,6,40000,60,0.101,851.35,medical,South,0
C105863,32,126547.3,3.8,3.7,590,15890.83,0.626,0.02,2,0,7,12900,60,0.128,291.97,credit_card,Northeast,0
C105864,70,122892.73,8.6,13.4,576,35518.96,0.804,0.046,1,0,10,25600,60,0.158,619.29,credit_card,Northeast,0
C105865,51,83559.69,6.4,6.8,607,31045.21,0.325,0.498,2,3,13,16800,36,0.152,584.3,small_business,West,0
C105866,59,53640.89,0.0,10.3,542,14843.73,0.441,0.249,1,3,9,18100,36,0.139,617.66,debt_consolidation,West,0
C105867,68,99117.49,4.7,15.5,629,19594.97,0.685,0.239,4,2,10,19300,36,0.149,667.82,credit_card,West,0
C105868,70,101820.38,9.9,14.3,655,10444.88,0.683,0.323,3,1,5,13400,36,0.137,456.33,medical,Midwest,1
C105869,57,58529.84,7.7,5.9,575,12752.51,0.514,0.506,1,2,10,14100,36,0.176,506.76,other,Midwest,1
C105870,63,53581.31,8.1,12.7,531,12913.64,0.729,0.355,1,0,5,14100,36,0.203,526.3,debt_consolidation,South,0
C105871,46,121232.42,1.9,5.8,630,41486.76,0.768,0.02,2,1,6,34200,36,0.119,1134.21,car,West,0
C105872,60,162333.22,1.9,3.9,591,34986.48,0.283,0.02,0,0,6,38600,36,0.102,1248.87,credit_card,West,0
